20,5,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Software:,,"CBECC-CLI 2025.3.0 RC (1415)"
,CompMgr:,,"BEMCmpMgr 2025.3.0-RC (1083)"
,OpenStudio:,,"n/a"
,EnergyPlus:,,"n/a"
,CSE:,,"CSE 1.0.0-rc1 EXE"
,Ruleset:,,"Constructed At Runtime"
Run Title:,,,"MF8  Individual Supply + Individual Exhaust (SZHP-HRV)"
Run Date/Time:,,,"2026-09-23 13:37:41"
NonRes Cond. Area:,,,0
Residential Cond. Area:,,,7320
Gross-Up adjustment to NEM3:,,,6.6,%
Model:,,,"Proposed"
Model File:,,,"C:\Users\MichaelSawford\Documents\Claude\Projects\Complex HVAC\v1.1_build\output\EX01_MF_Ventilation\1d\EX01d_MF08_BAL_HRV_SZHP_CZ09\EX01d_MF08_BAL_HRV_SZHP_CZ09.cibd25x"

,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
4,26,10, 04/26 11,0,0,0.147841,0,0,0.808573,0,1.19121,0.67759,0.144379,0,0.956414,2.96959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74797,1141.66,1027.6,0.0520982,89.9626,100,2.75652e-06,0.0060051,0.006288,0,-9.47196,0,0.254944,
4,26,11, 04/26 12,0,0,0.147841,0,0,0.808864,0,1.17125,0.925365,0.133684,0,0.956705,3.18701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72744,1141.66,1027.6,0.0496098,89.9626,100,2.62486e-06,0.0060051,0.006288,0,-10.672,0,0.238821,
4,26,12, 04/26 13,0,0,0.147841,0,0,1.17874,0,1.16429,2.84776,0.112295,0,1.32658,5.45092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72412,1141.66,1027.6,0.0520982,89.9626,100,2.75652e-06,0.0060051,0.006288,0,-11.5806,0,0.236218,
4,26,13, 04/26 14,0,0,0.147841,0,0,0.549325,0,1.19949,2.02497,0.112295,0,0.697167,4.03392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72675,1141.66,1027.6,0.0544807,89.9626,100,2.88257e-06,0.0060051,0.006288,0,-11.653,0,0.238279,
4,26,14, 04/26 15,0,0,0.147841,0,0,0.5475,0,1.25523,3.98385,0.112295,0,0.695341,6.04671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75764,1141.66,1027.6,0.0520982,89.9626,100,2.75652e-06,0.0060051,0.006288,0,-10.6868,0,0.26254,
4,26,15, 04/26 16,0,0,0.147841,0,0,1.03613,0,1.31846,3.18251,0.139032,0,1.18397,5.82397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73434,1141.66,1027.6,0.0520982,89.9626,100,2.75652e-06,0.0060051,0.006288,0,-8.88898,0,0.244243,
4,26,16, 04/26 17,0,0,0.147841,0,0,1.31343,0,1.46661,2.33125,0.165769,0,1.46128,5.42491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78912,1141.66,1027.6,0.0592456,89.9626,100,3.13468e-06,0.0060051,0.006288,0,-6.65951,0,0.287268,
4,26,17, 04/26 18,0,0,0.147841,0,0,1.75388,0,1.6362,1.18751,0.235285,0,1.90172,4.96072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84832,1141.66,1027.6,0.0982973,89.9626,100,5.20091e-06,0.0060051,0.006288,0,-3.78846,0,0.333758,
4,26,18, 04/26 19,0,0,0.147841,0,0,3.34809,0,1.75141,1.63651,0.449181,0,3.49594,7.33304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71482,1141.66,1027.6,1.21669,89.9626,100,6.43753e-05,0.0060051,0.006288,0,-0.964281,0,1.0143,
4,26,19, 04/26 20,0,0,0.147841,0,0,2.3368,0,1.82072,3.09709,0.625643,0,2.48464,8.02809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51057,1141.66,1027.6,1.72447,89.9626,100,9.1242e-05,0.0060051,0.006288,0,-0.00844341,0,1.63927,
4,26,20, 04/26 21,0,0,0.147841,0,0,2.1605,0,1.88679,6.79822,0.604254,0,2.30834,11.5976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51049,1141.66,1027.6,1.72447,89.9626,100,9.1242e-05,0.0060051,0.006288,0,0,0,1.63921,
4,26,21, 04/26 22,0,0,0.147841,0,0,1.65346,0,1.87458,10.4519,0.513348,0,1.8013,14.6411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51067,1141.66,1027.6,1.72447,89.9626,100,9.1242e-05,0.0060051,0.006288,0,0,0,1.63935,
4,26,22, 04/26 23,0,0,0.147841,0,0,1.10771,0,1.68373,0.801857,0.336886,0,1.25555,4.07803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51131,1141.66,1027.6,1.72447,89.9626,100,9.1242e-05,0.0060051,0.006288,0,0,0,1.63985,
4,26,23, 04/26 24,0,0,0.147841,0,0,1.03939,0,1.43535,0.47824,0.208548,0,1.18723,3.30937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51685,1141.66,1027.6,1.75757,89.9626,100,9.29929e-05,0.0060051,0.006288,0,0,0,1.6442,
4,26,24, 04/27 01,0,0,0.147841,0,0,0.270367,0,1.17587,0.443821,0.12299,0,0.418208,2.16089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51369,1141.66,1027.6,1.74172,89.9626,100,9.21545e-05,0.0060051,0.006288,0,0,0,1.64172,
4,27,1, 04/27 02,0,0,0.147841,0,0,0.241566,0,1.06761,0.426231,0.1016,0,0.389407,1.98485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2813,1141.66,1027.6,1.40745,89.9626,100,7.4468e-05,0.0060051,0.006288,0,0,0,1.4592,
4,27,2, 04/27 03,0,0,0.147841,0,0,0.511446,0,1.02562,0.414374,0.0802105,0,0.659288,2.17949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28127,1141.66,1027.6,1.40625,89.9626,100,7.44047e-05,0.0060051,0.006288,0,0,0,1.45918,
4,27,3, 04/27 04,0,0,0.147841,0,0,0.204426,0,1.01883,0.408226,0.0909053,0,0.352267,1.87023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28177,1141.66,1027.6,1.40488,89.9626,100,7.43321e-05,0.0060051,0.006288,0,0,0,1.45957,
4,27,4, 04/27 05,0,0,0.147841,0,0,0.512015,0,0.972719,0.401429,0.112295,0,0.659856,2.1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28182,1141.66,1027.6,1.40488,89.9626,100,7.43321e-05,0.0060051,0.006288,0,0,0,1.45961,
4,27,5, 04/27 06,0,0,0.147841,0,0,0.154197,0,1.04744,0.687652,0.165769,0,0.302038,2.2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2819,1141.66,1027.6,1.40658,89.9626,100,7.44219e-05,0.0060051,0.006288,0,0,0,1.45967,
4,27,6, 04/27 07,0,0,0.147841,0,0,0.164844,0,1.18863,2.41785,0.22459,0,0.312685,4.14376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27717,1141.66,1027.6,1.39627,89.9626,100,7.38765e-05,0.0060051,0.006288,0,-0.0202224,0,1.45596,
4,27,7, 04/27 08,0,0,0.147841,0,0,1.26539,0,1.28293,0.929732,0.219243,0,1.41323,3.84514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20051,1141.66,1027.6,0.397538,89.9626,100,2.10337e-05,0.0060051,0.006288,0,-0.44773,0,0.610366,
4,27,8, 04/27 09,0,0,0.147841,0,0,1.33243,0,1.20805,0.582851,0.181811,0,1.48027,3.45299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80621,1141.66,1027.6,0.10016,89.9626,100,5.29947e-06,0.0060051,0.006288,0,-1.10794,0,0.300684,
4,27,9, 04/27 10,0,0,0.147841,0,0,2.60218,0,1.14891,0.535372,0.155074,0,2.75002,4.58938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72265,1141.66,1027.6,0.0592456,89.9626,100,3.13468e-06,0.0060051,0.006288,0,-3.88849,0,0.235063,
4,27,10, 04/27 11,0,0,0.147841,0,0,1.70448,0,1.16092,0.902588,0.144379,0,1.85232,4.06022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69411,1141.66,1027.6,0.0519923,89.9626,100,2.75091e-06,0.0060051,0.006288,0,-9.26513,0,0.212648,
4,27,11, 04/27 12,0,0,0.147841,0,0,1.46503,0,1.16092,0.905306,0.133684,0,1.61287,3.81279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67245,1141.66,1027.6,0.0519923,89.9626,100,2.75091e-06,0.0060051,0.006288,0,-10.9415,0,0.195631,
4,27,12, 04/27 13,0,0,0.147841,0,0,0.138597,0,1.16752,0.603104,0.112295,0,0.286439,2.16936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67995,1141.66,1027.6,0.0495039,89.9626,100,2.61925e-06,0.0060051,0.006288,0,-11.7501,0,0.201522,
4,27,13, 04/27 14,0,0,0.147841,0,0,0.974963,0,1.192,0.582957,0.112295,0,1.1228,3.01006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68653,1141.66,1027.6,0.0519923,89.9626,100,2.75091e-06,0.0060051,0.006288,0,-11.7407,0,0.20669,
4,27,14, 04/27 15,0,0,0.147841,0,0,0.681732,0,1.23094,0.594693,0.112295,0,0.829573,2.7675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68991,1141.66,1027.6,0.0544807,89.9626,100,2.88257e-06,0.0060051,0.006288,0,-10.7721,0,0.209347,
4,27,15, 04/27 16,0,0,0.147841,0,0,0.140784,0,1.26349,0.689457,0.139032,0,0.288626,2.3806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66322,1141.66,1027.6,0.0567572,89.9626,100,3.00302e-06,0.0060051,0.006288,0,-9.14541,0,0.188384,
4,27,16, 04/27 17,0,0,0.147841,0,0,0.351568,0,1.41519,1.0196,0.165769,0,0.499409,3.09997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71013,1141.66,1027.6,0.0567572,89.9626,100,3.00302e-06,0.0060051,0.006288,0,-6.71237,0,0.225225,
4,27,17, 04/27 18,0,0,0.147841,0,0,0,0,1.61585,2.67223,0.235285,0,0.147841,4.6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74349,1141.66,1027.6,0.0765584,89.9626,100,4.0507e-06,0.0060051,0.006288,0,-3.78316,0,0.251428,
4,27,18, 04/27 19,0,0,0.147841,0,0,0,0,1.75535,1.72955,0.449181,0,0.147841,4.08192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.451,1141.66,1027.6,0.659795,89.9626,100,3.49097e-05,0.0060051,0.006288,0,-1.02478,0,0.807097,
4,27,19, 04/27 20,0,0,0.147841,0,0,0.280358,0,1.84855,1.92874,0.625643,0,0.428199,4.83113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79792,1141.66,1027.6,1.25846,89.9626,100,6.65849e-05,0.0060051,0.006288,0,-0.0176094,0,1.07956,
4,27,20, 04/27 21,0,0,0.147841,0,0,1.14468,0,1.92819,2.14576,0.604254,0,1.29252,5.97072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79784,1141.66,1027.6,1.25676,89.9626,100,6.64951e-05,0.0060051,0.006288,0,0,0,1.0795,
4,27,21, 04/27 22,0,0,0.147841,0,0,1.05319,0,1.91953,0.583606,0.513348,0,1.20103,4.21752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79808,1141.66,1027.6,1.25676,89.9626,100,6.64951e-05,0.0060051,0.006288,0,0,0,1.07969,
4,27,22, 04/27 23,0,0,0.147841,0,0,2.07861,0,1.70763,0.514444,0.336886,0,2.22645,4.78541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79827,1141.66,1027.6,1.25483,89.9626,100,6.63933e-05,0.0060051,0.006288,0,0,0,1.07984,
4,27,23, 04/27 24,0,0,0.147841,0,0,1.50136,0,1.4634,0.476707,0.208548,0,1.6492,3.79785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80451,1141.66,1027.6,1.26888,89.9626,100,6.71365e-05,0.0060051,0.006288,0,0,0,1.08474,
4,27,24, 04/28 01,0,0,0.147841,0,0,0.299505,0,1.17587,0.441553,0.12299,0,0.447346,2.18776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7983,1141.66,1027.6,1.26233,89.9626,100,6.67898e-05,0.0060051,0.006288,0,0,0,1.07986,
4,28,1, 04/28 02,0,0,0.147841,0,0,0,0,1.06761,0.921867,0.1016,0,0.147841,2.23892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60593,1141.66,1027.6,0.973775,89.9626,100,5.15224e-05,0.0060051,0.006288,0,0,0,0.928778,
4,28,2, 04/28 03,0,0,0.147841,0,0,0.0166593,0,1.02562,0.640778,0.0802105,0,0.164501,1.91111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6059,1141.66,1027.6,0.975422,89.9626,100,5.16096e-05,0.0060051,0.006288,0,0,0,0.928749,
4,28,3, 04/28 04,0,0,0.147841,0,0,0.516805,0,1.01883,0.40682,0.0909053,0,0.664646,2.18121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.574,1141.66,1027.6,0.973775,89.9626,100,5.15224e-05,0.0060051,0.006288,0,0,0,0.903697,
4,28,4, 04/28 05,0,0,0.147841,0,0,0.0492908,0,0.972719,0.399554,0.112295,0,0.197132,1.6817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57512,1141.66,1027.6,0.973775,89.9626,100,5.15224e-05,0.0060051,0.006288,0,0,0,0.904574,
4,28,5, 04/28 06,0,0,0.147841,0,0,0,0,1.04744,0.466479,0.165769,0,0.147841,1.82753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56468,1141.66,1027.6,0.973775,89.9626,100,5.15224e-05,0.0060051,0.006288,0,0,0,0.896379,
4,28,6, 04/28 07,0,0,0.147841,0,0,0,0,1.18863,0.660536,0.22459,0,0.147841,2.2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52206,1141.66,1027.6,0.975422,89.9626,100,5.16096e-05,0.0060051,0.006288,0,-0.270121,0,0.862902,
4,28,7, 04/28 08,0,0,0.147841,0,0,0.120131,0,1.28293,1.82724,0.219243,0,0.267973,3.59739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99181,1141.66,1027.6,0.0949766,89.9626,100,5.02521e-06,0.0060051,0.006288,0,-2.03113,0,0.446456,
4,28,8, 04/28 09,0,0,0.147841,0,0,0.358052,0,1.20805,2.25195,0.181811,0,0.505893,4.1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63986,1141.66,1027.6,0.02848,89.9626,100,1.50688e-06,0.0060051,0.006288,0,-5.0609,0,0.17004,
4,28,9, 04/28 10,0,0,0.147841,0,0,1.12961,0,1.14891,1.58327,0.155074,0,1.27746,4.16471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61438,1141.66,1027.6,0.0235032,89.9626,100,1.24355e-06,0.0060051,0.006288,0,-7.80482,0,0.150029,
4,28,10, 04/28 11,0,0,0.147841,0,0,2.30432,0,1.16092,2.42585,0.144379,0,2.45216,6.18332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61528,1141.66,1027.6,0.0210148,89.9626,100,1.11189e-06,0.0060051,0.006288,0,-9.83466,0,0.150733,
4,28,11, 04/28 12,0,0,0.147841,0,0,1.84072,0,1.16092,0.907375,0.133684,0,1.98856,4.19054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60133,1141.66,1027.6,0.0259916,89.9626,100,1.37521e-06,0.0060051,0.006288,0,-10.8234,0,0.139774,
4,28,12, 04/28 13,0,0,0.147841,0,0,0.467669,0,1.16752,0.604636,0.112295,0,0.61551,2.49996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59928,1141.66,1027.6,0.0259916,89.9626,100,1.37521e-06,0.0060051,0.006288,0,-11.5662,0,0.13817,
4,28,13, 04/28 14,0,0,0.147841,0,0,0.525027,0,1.192,0.584161,0.112295,0,0.672868,2.56132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63742,1141.66,1027.6,0.0259916,89.9626,100,1.37521e-06,0.0060051,0.006288,0,-11.6947,0,0.16812,
4,28,14, 04/28 15,0,0,0.147841,0,0,0.874864,0,1.23094,0.59559,0.112295,0,1.02271,2.96153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60379,1141.66,1027.6,0.0259916,89.9626,100,1.37521e-06,0.0060051,0.006288,0,-10.9186,0,0.141705,
4,28,15, 04/28 16,0,0,0.147841,0,0,0.514572,0,1.26349,0.689963,0.139032,0,0.662414,2.7549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5941,1141.66,1027.6,0.0259916,89.9626,100,1.37521e-06,0.0060051,0.006288,0,-9.27975,0,0.134099,
4,28,16, 04/28 17,0,0,0.147841,0,0,0.544599,0,1.41519,1.17488,0.165769,0,0.69244,3.44828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65472,1141.66,1027.6,0.02848,89.9626,100,1.50688e-06,0.0060051,0.006288,0,-6.87662,0,0.181707,
4,28,17, 04/28 18,0,0,0.147841,0,0,0.41957,0,1.61585,2.27351,0.235285,0,0.567411,4.69206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65805,1141.66,1027.6,0.0434103,89.9626,100,2.29684e-06,0.0060051,0.006288,0,-3.864,0,0.184322,
4,28,18, 04/28 19,0,0,0.147841,0,0,0,0,1.75535,3.60187,0.449181,0,0.147841,5.95425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96967,1141.66,1027.6,0.300218,89.9626,100,1.58845e-05,0.0060051,0.006288,0,-1.00681,0,0.429067,
4,28,19, 04/28 20,0,0,0.147841,0,0,0,0,1.84855,1.00768,0.625643,0,0.147841,3.62972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51874,1141.66,1027.6,0.9531,89.9626,100,5.04285e-05,0.0060051,0.006288,0,-0.0275041,0,0.8603,
4,28,20, 04/28 21,0,0,0.147841,0,0,0.228464,0,1.92819,0.712066,0.604254,0,0.376305,3.62081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51878,1141.66,1027.6,0.9531,89.9626,100,5.04285e-05,0.0060051,0.006288,0,0,0,0.860329,
4,28,21, 04/28 22,0,0,0.147841,0,0,1.0136,0,1.91953,0.583448,0.513348,0,1.16144,4.17777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5197,1141.66,1027.6,0.9531,89.9626,100,5.04285e-05,0.0060051,0.006288,0,0,0,0.861054,
4,28,22, 04/28 23,0,0,0.147841,0,0,1.90723,0,1.70763,0.580406,0.336886,0,2.05508,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51984,1141.66,1027.6,0.9531,89.9626,100,5.04285e-05,0.0060051,0.006288,0,0,0,0.86116,
4,28,23, 04/28 24,0,0,0.147841,0,0,2.10463,0,1.4634,1.22621,0.208548,0,2.25247,5.15063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51992,1141.66,1027.6,0.9531,89.9626,100,5.04285e-05,0.0060051,0.006288,0,0,0,0.861221,
4,28,24, 04/29 01,0,0,0.147841,0,0,0.254406,0,1.17587,2.06803,0.12299,0,0.402247,3.76914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52319,1141.66,1027.6,0.9531,89.9626,100,5.04285e-05,0.0060051,0.006288,0,0,0,0.863794,
4,29,1, 04/29 02,0,0,0.147841,0,0,0,0,1.06761,0.424265,0.1016,0,0.147841,1.74131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50015,1141.66,1027.6,0.940486,89.9626,100,4.97611e-05,0.0060051,0.006288,0,0,0,0.845695,
4,29,2, 04/29 03,0,0,0.147841,0,0,0.473696,0,1.02562,0.412302,0.0802105,0,0.621537,2.13967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50011,1141.66,1027.6,0.940486,89.9626,100,4.97611e-05,0.0060051,0.006288,0,0,0,0.84567,
4,29,3, 04/29 04,0,0,0.147841,0,0,0.477986,0,1.01883,0.405953,0.0909053,0,0.625827,2.14152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50008,1141.66,1027.6,0.940486,89.9626,100,4.97611e-05,0.0060051,0.006288,0,0,0,0.845643,
4,29,4, 04/29 05,0,0,0.147841,0,0,0,0,0.972719,0.398598,0.112295,0,0.147841,1.63145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48982,1141.66,1027.6,0.940486,89.9626,100,4.97611e-05,0.0060051,0.006288,0,0,0,0.837581,
4,29,5, 04/29 06,0,0,0.147841,0,0,0.0237938,0,1.04744,0.465548,0.165769,0,0.171635,1.85039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49144,1141.66,1027.6,0.940486,89.9626,100,4.97611e-05,0.0060051,0.006288,0,0,0,0.838853,
4,29,6, 04/29 07,0,0,0.147841,0,0,0.639757,0,1.18863,0.528571,0.22459,0,0.787598,2.72939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49145,1141.66,1027.6,0.940486,89.9626,100,4.97611e-05,0.0060051,0.006288,0,-0.240794,0,0.838865,
4,29,7, 04/29 08,0,0,0.147841,0,0,1.26128,0,1.28293,0.588771,0.219243,0,1.40912,3.50007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71292,1141.66,1027.6,0.0624756,89.9626,100,3.30559e-06,0.0060051,0.006288,0,-1.47327,0,0.227417,
4,29,8, 04/29 09,0,0,0.147841,0,0,2.29879,0,1.20805,0.624654,0.181811,0,2.44663,4.46115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57302,1141.66,1027.6,0.0259916,89.9626,100,1.37521e-06,0.0060051,0.006288,0,-3.14787,0,0.117542,
4,29,9, 04/29 10,0,0,0.147841,0,0,2.41461,0,1.14891,1.11642,0.155074,0,2.56245,4.98285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57135,1141.66,1027.6,0.0259916,89.9626,100,1.37521e-06,0.0060051,0.006288,0,-5.6869,0,0.116231,
4,29,10, 04/29 11,0,0,0.147841,0,0,1.49179,0,1.16092,2.33575,0.144379,0,1.63964,5.28069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59762,1141.66,1027.6,0.0259916,89.9626,100,1.37521e-06,0.0060051,0.006288,0,-7.93078,0,0.136865,
4,29,11, 04/29 12,0,0,0.147841,0,0,1.05562,0,1.16092,0.563446,0.133684,0,1.20346,3.06151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58832,1141.66,1027.6,0.0235032,89.9626,100,1.24355e-06,0.0060051,0.006288,0,-9.81278,0,0.129562,
4,29,12, 04/29 13,0,0,0.147841,0,0,0.647685,0,1.16752,0.602834,0.112295,0,0.795527,2.67818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57874,1141.66,1027.6,0.0235032,89.9626,100,1.24355e-06,0.0060051,0.006288,0,-11.5063,0,0.122032,
